Date,Cases,Deaths,Recovered,Travel_history,Province,City
5/19/2020,0,0,0,Local - Social Contact,Sindh,Shaheed Benazirabad
5/19/2020,0,0,0,Local - Social Contact,Sindh,Naushero Feroz
5/19/2020,0,0,0,Local - Social Contact,Sindh,Sujawal
5/19/2020,0,1,0,Local - Social Contact,Sindh,Thatta
5/19/2020,3,0,0,Local - Social Contact,Sindh,Sanghar
5/19/2020,0,0,0,Local - Social Contact,Sindh,Tando M. Khan
5/19/2020,1,0,0,Local - Social Contact,Sindh,Tando Allahyar
5/19/2020,2,0,4,Local - Social Contact,Sindh,Ghotki
5/19/2020,6,0,0,Local - Social Contact,Sindh,Sukkur
5/19/2020,5,0,3,Local - Social Contact,Sindh,Khairpur
5/19/2020,16,0,5,Local - Social Contact,Sindh,Larkana
5/19/2020,2,0,0,Local - Social Contact,Sindh,Dadu
5/19/2020,12,0,2,Local - Social Contact,Sindh,Kambar Shahdadkot
5/19/2020,0,0,6,Local - Social Contact,Sindh,Matiari
5/19/2020,2,0,0,Local - Social Contact,Sindh,Kashmore
5/19/2020,3,0,0,Local - Social Contact,Sindh,Mirpur Khas
5/19/2020,0,0,0,Local - Social Contact,Sindh,Umerkot
5/19/2020,0,0,0,Local - Social Contact,Sindh,Tharparkar
5/19/2020,6,2,26,Local - Social Contact,Sindh,Shikarpur
5/19/2020,4,0,0,Local - Social Contact,Sindh,Jacobabad
5/19/2020,5,2,1,Local - Social Contact,Sindh,Other
5/20/2020,97,1,0,Local - Social Contact,islamabad Capital Territory,Islamabad
5/20/2020,4,0,0,Local - Social Contact,Gilgit-Baltistan,Ghanche
5/20/2020,0,0,0,Local - Social Contact,Gilgit-Baltistan,Skardu
5/20/2020,3,0,0,Local - Social Contact,Gilgit-Baltistan,Astore
5/20/2020,1,0,0,Local - Social Contact,Gilgit-Baltistan,Gilgit
5/20/2020,0,0,3,Local - Social Contact,Gilgit-Baltistan,Diamer
5/20/2020,7,0,0,Local - Social Contact,Gilgit-Baltistan,Hunza
5/20/2020,94,3,0,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar
5/20/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Charsadda
5/20/2020,14,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Nowshera
5/20/2020,6,0,12,Local - Social Contact,Khyber Pakhtunkhwa,Khyber
5/20/2020,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mohmand
5/20/2020,3,0,9,Local - Social Contact,Khyber Pakhtunkhwa,Mardan
5/20/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Swabi
5/20/2020,24,1,7,Local - Social Contact,Khyber Pakhtunkhwa,Swat
5/20/2020,1,0,10,Local - Social Contact,Khyber Pakhtunkhwa,Buner
5/20/2020,0,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Lower
5/20/2020,1,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Dir Upper
5/20/2020,8,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Shangla
5/20/2020,7,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Malakand
5/20/2020,0,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Chitral Lower
5/20/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Chitral Upper
5/20/2020,6,0,5,Local - Social Contact,Khyber Pakhtunkhwa,Bajaur
5/20/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mansehra
5/20/2020,7,0,2,Local - Social Contact,Khyber Pakhtunkhwa,Abbottabad
5/20/2020,5,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Haripur
5/20/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Tor Ghar
5/20/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohistan Upper
5/20/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohistan Lower
5/20/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kolai Pllas
5/20/2020,1,0,8,Local - Social Contact,Khyber Pakhtunkhwa,Battagram
5/20/2020,2,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Kohat
5/20/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Hangu
5/20/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Karak
5/20/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kurram
5/20/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Orakzai
5/20/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Bannu
5/20/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Lakki Marwat
5/20/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,North Waziristan
5/20/2020,8,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dera Ismail Khan
5/20/2020,0,0,6,Local - Social Contact,Khyber Pakhtunkhwa,Tank
5/20/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,South Waziristan
5/20/2020,872,12,741,Local - Social Contact,Sindh,Karachi
5/20/2020,27,2,1,Local - Social Contact,Sindh,Hyderabad
5/20/2020,0,0,9,Local - Social Contact,Sindh,Jamshoro
5/20/2020,8,1,2,Local - Social Contact,Sindh,Badin
5/20/2020,6,1,21,Local - Social Contact,Sindh,Shaheed Benazirabad
5/20/2020,0,0,10,Local - Social Contact,Sindh,Naushero Feroz
5/20/2020,2,0,8,Local - Social Contact,Sindh,Sujawal
5/20/2020,7,0,0,Local - Social Contact,Sindh,Thatta
5/20/2020,4,0,9,Local - Social Contact,Sindh,Sanghar
5/20/2020,0,0,0,Local - Social Contact,Sindh,Tando M. Khan
5/20/2020,0,0,5,Local - Social Contact,Sindh,Tando Allahyar
5/20/2020,15,0,1,Local - Social Contact,Sindh,Ghotki
5/20/2020,15,0,0,Local - Social Contact,Sindh,Sukkur
5/20/2020,0,0,3,Local - Social Contact,Sindh,Khairpur
5/20/2020,26,0,59,Local - Social Contact,Sindh,Larkana
5/20/2020,3,0,1,Local - Social Contact,Sindh,Dadu
5/20/2020,7,0,8,Local - Social Contact,Sindh,Kambar Shahdadkot
5/20/2020,0,0,0,Local - Social Contact,Sindh,Matiari
5/20/2020,1,0,0,Local - Social Contact,Sindh,Kashmore
5/20/2020,2,0,0,Local - Social Contact,Sindh,Mirpur Khas
5/20/2020,0,1,0,Local - Social Contact,Sindh,Umerkot
5/20/2020,0,0,0,Local - Social Contact,Sindh,Tharparkar
5/20/2020,18,0,8,Local - Social Contact,Sindh,Shikarpur
5/20/2020,2,0,20,Local - Social Contact,Sindh,Jacobabad
5/20/2020,2,0,0,Local - Social Contact,Sindh,Other
5/21/2020,91,2,0,Local - Social Contact,islamabad Capital Territory,Islamabad
5/21/2020,18,0,0,Local - Social Contact,Gilgit-Baltistan,Gilgit
5/21/2020,0,0,3,Local - Social Contact,Gilgit-Baltistan,Diamer
5/21/2020,0,0,4,Local - Social Contact,Gilgit-Baltistan,Astore
5/21/2020,92,7,0,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar
5/21/2020,21,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Charsadda
5/21/2020,5,0,6,Local - Social Contact,Khyber Pakhtunkhwa,Nowshera
5/21/2020,28,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Khyber
5/21/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mohmand
5/21/2020,11,0,2,Local - Social Contact,Khyber Pakhtunkhwa,Mardan
5/21/2020,12,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Swabi
5/21/2020,31,0,23,Local - Social Contact,Khyber Pakhtunkhwa,Swat
5/21/2020,5,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Buner
5/21/2020,18,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Lower
5/21/2020,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Upper
5/21/2020,6,0,2,Local - Social Contact,Khyber Pakhtunkhwa,Shangla
5/21/2020,8,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Malakand
5/21/2020,0,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Chitral Lower
5/21/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Chitral Upper
5/21/2020,5,2,0,Local - Social Contact,Khyber Pakhtunkhwa,Bajaur
5/21/2020,4,9,0,Local - Social Contact,Khyber Pakhtunkhwa,Mansehra
5/21/2020,16,1,2,Local - Social Contact,Khyber Pakhtunkhwa,Abbottabad
5/21/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Haripur
5/21/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Tor Ghar
5/21/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohistan Upper
5/21/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohistan Lower
5/21/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kolai Pllas
5/21/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Battagram
5/21/2020,7,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohat
5/21/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Hangu
5/21/2020,4,2,0,Local - Social Contact,Khyber Pakhtunkhwa,Karak
5/21/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kurram
5/21/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Orakzai
5/21/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Bannu
5/21/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Lakki Marwat
5/21/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,North Waziristan
5/21/2020,4,0,3,Local - Social Contact,Khyber Pakhtunkhwa,Dera Ismail Khan
5/21/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Tank
5/21/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,South Waziristan
5/21/2020,856,0,435,Local - Social Contact,Sindh,Karachi
5/21/2020,17,0,0,Local - Social Contact,Sindh,Hyderabad
5/21/2020,1,0,0,Local - Social Contact,Sindh,Jamshoro
5/21/2020,0,0,1,Local - Social Contact,Sindh,Badin
5/21/2020,3,0,0,Local - Social Contact,Sindh,Shaheed Benazirabad
5/21/2020,1,0,0,Local - Social Contact,Sindh,Naushero Feroz
5/21/2020,1,0,0,Local - Social Contact,Sindh,Sujawal
5/21/2020,0,0,3,Local - Social Contact,Sindh,Thatta
5/21/2020,3,0,2,Local - Social Contact,Sindh,Sanghar
5/21/2020,0,0,11,Local - Social Contact,Sindh,Tando M. Khan
5/21/2020,0,0,7,Local - Social Contact,Sindh,Tando Allahyar
5/21/2020,7,0,2,Local - Social Contact,Sindh,Ghotki
5/21/2020,9,1,36,Local - Social Contact,Sindh,Sukkur
5/21/2020,0,1,146,Local - Social Contact,Sindh,Khairpur
5/21/2020,14,2,1,Local - Social Contact,Sindh,Larkana
5/21/2020,1,0,0,Local - Social Contact,Sindh,Dadu
5/21/2020,9,0,0,Local - Social Contact,Sindh,Kambar Shahdadkot
5/21/2020,0,0,9,Local - Social Contact,Sindh,Matiari
5/21/2020,0,0,4,Local - Social Contact,Sindh,Kashmore
5/21/2020,2,0,0,Local - Social Contact,Sindh,Mirpur Khas
5/21/2020,0,0,0,Local - Social Contact,Sindh,Umerkot
5/21/2020,0,0,0,Local - Social Contact,Sindh,Tharparkar
5/21/2020,22,0,21,Local - Social Contact,Sindh,Shikarpur
5/21/2020,2,0,0,Local - Social Contact,Sindh,Jacobabad
5/21/2020,12,0,2,Local - Social Contact,Sindh,Other
5/22/2020,131,0,0,Local - Social Contact,islamabad Capital Territory,Islamabad
5/22/2020,1,0,0,Local - Social Contact,Gilgit-Baltistan,Ghanche
5/22/2020,0,0,4,Local - Social Contact,Gilgit-Baltistan,Astore
5/22/2020,5,0,0,Local - Social Contact,Gilgit-Baltistan,Gilgit
5/22/2020,0,0,2,Local - Social Contact,Gilgit-Baltistan,Ghizer
5/22/2020,111,9,11,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar
5/22/2020,10,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Charsadda
5/22/2020,13,1,4,Local - Social Contact,Khyber Pakhtunkhwa,Nowshera
5/22/2020,1,0,3,Local - Social Contact,Khyber Pakhtunkhwa,Khyber
5/22/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mohmand
5/22/2020,9,1,1,Local - Social Contact,Khyber Pakhtunkhwa,Mardan
5/22/2020,2,0,2,Local - Social Contact,Khyber Pakhtunkhwa,Swabi
5/22/2020,30,0,34,Local - Social Contact,Khyber Pakhtunkhwa,Swat
5/22/2020,1,0,5,Local - Social Contact,Khyber Pakhtunkhwa,Buner
5/22/2020,4,0,7,Local - Social Contact,Khyber Pakhtunkhwa,Dir Lower
5/22/2020,3,0,2,Local - Social Contact,Khyber Pakhtunkhwa,Dir Upper
5/22/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Shangla
5/22/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Malakand
5/22/2020,0,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Chitral Lower
5/22/2020,0,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Chitral Upper
5/22/2020,4,1,2,Local - Social Contact,Khyber Pakhtunkhwa,Bajaur
5/22/2020,0,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Mansehra
5/22/2020,11,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Abbottabad
5/22/2020,5,0,10,Local - Social Contact,Khyber Pakhtunkhwa,Haripur
5/22/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Tor Ghar
5/22/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohistan Upper
5/22/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohistan Lower
5/22/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kolai Pllas
5/22/2020,11,0,4,Local - Social Contact,Khyber Pakhtunkhwa,Battagram
5/22/2020,1,1,5,Local - Social Contact,Khyber Pakhtunkhwa,Kohat
5/22/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Hangu
5/22/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Karak
5/22/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kurram
5/22/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Orakzai
5/22/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Bannu
5/22/2020,1,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Lakki Marwat
5/22/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,North Waziristan
5/22/2020,2,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Dera Ismail Khan
5/22/2020,0,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Tank
5/22/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,South Waziristan
5/22/2020,827,4,425,Local - Social Contact,Sindh,Karachi
5/22/2020,7,0,66,Local - Social Contact,Sindh,Hyderabad
5/22/2020,6,0,0,Local - Social Contact,Sindh,Jamshoro
5/22/2020,1,0,0,Local - Social Contact,Sindh,Badin
5/22/2020,3,0,12,Local - Social Contact,Sindh,Shaheed Benazirabad
5/22/2020,0,0,4,Local - Social Contact,Sindh,Naushero Feroz
5/22/2020,1,0,3,Local - Social Contact,Sindh,Sujawal
5/22/2020,13,0,0,Local - Social Contact,Sindh,Thatta
5/22/2020,2,0,1,Local - Social Contact,Sindh,Sanghar
5/22/2020,0,0,0,Local - Social Contact,Sindh,Tando M. Khan
5/22/2020,0,0,0,Local - Social Contact,Sindh,Tando Allahyar
5/22/2020,45,0,14,Local - Social Contact,Sindh,Ghotki
5/22/2020,14,0,6,Local - Social Contact,Sindh,Sukkur
5/22/2020,3,0,91,Local - Social Contact,Sindh,Khairpur
5/22/2020,3,0,51,Local - Social Contact,Sindh,Larkana
5/22/2020,1,0,1,Local - Social Contact,Sindh,Dadu
5/22/2020,5,0,7,Local - Social Contact,Sindh,Kambar Shahdadkot
5/22/2020,1,0,3,Local - Social Contact,Sindh,Matiari
5/22/2020,2,0,0,Local - Social Contact,Sindh,Kashmore
5/22/2020,0,0,0,Local - Social Contact,Sindh,Mirpur Khas
5/22/2020,1,0,0,Local - Social Contact,Sindh,Umerkot
5/22/2020,0,0,0,Local - Social Contact,Sindh,Tharparkar
5/22/2020,10,0,0,Local - Social Contact,Sindh,Shikarpur
5/22/2020,0,0,8,Local - Social Contact,Sindh,Jacobabad
5/22/2020,14,0,-2,Local - Social Contact,Sindh,Other
5/23/2020,135,2,0,Local - Social Contact,Islamabad Capital Territory,Islamabad
5/23/2020,1,0,0,Local - Social Contact,Gilgit-Baltistan,Hunza
5/23/2020,2,0,0,Local - Social Contact,Gilgit-Baltistan,Gilgit
5/23/2020,2,0,0,Local - Social Contact,Gilgit-Baltistan,Ghanche
5/23/2020,1,0,0,Local - Social Contact,Gilgit-Baltistan,Ghizer
5/23/2020,3,0,0,Local - Social Contact,Gilgit-Baltistan,Astore
5/23/2020,93,2,22,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar
5/23/2020,8,0,6,Local - Social Contact,Khyber Pakhtunkhwa,Charsadda
5/23/2020,7,0,4,Local - Social Contact,Khyber Pakhtunkhwa,Nowshera
5/23/2020,3,0,2,Local - Social Contact,Khyber Pakhtunkhwa,Khyber
5/23/2020,4,0,2,Local - Social Contact,Khyber Pakhtunkhwa,Mohmand
5/23/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mardan
5/23/2020,0,1,2,Local - Social Contact,Khyber Pakhtunkhwa,Swabi
5/23/2020,24,1,16,Local - Social Contact,Khyber Pakhtunkhwa,Swat
5/23/2020,0,1,6,Local - Social Contact,Khyber Pakhtunkhwa,Buner
5/23/2020,5,0,5,Local - Social Contact,Khyber Pakhtunkhwa,Dir Lower
5/23/2020,3,0,3,Local - Social Contact,Khyber Pakhtunkhwa,Dir Upper
5/23/2020,4,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Shangla
5/23/2020,4,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Malakand
5/23/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Chitral Lower
5/23/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Chitral Upper
5/23/2020,11,0,5,Local - Social Contact,Khyber Pakhtunkhwa,Bajaur
5/23/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mansehra
5/23/2020,18,1,2,Local - Social Contact,Khyber Pakhtunkhwa,Abbottabad
5/23/2020,3,1,5,Local - Social Contact,Khyber Pakhtunkhwa,Haripur
5/23/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Tor Ghar
5/23/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohistan Upper
5/23/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohistan Lower
5/23/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kolai Pllas
5/23/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Battagram
5/23/2020,2,1,1,Local - Social Contact,Khyber Pakhtunkhwa,Kohat
5/23/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Hangu
5/23/2020,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Karak
5/23/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kurram
5/23/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Orakzai
5/23/2020,0,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Bannu
5/23/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Lakki Marwat
5/23/2020,0,0,2,Local - Social Contact,Khyber Pakhtunkhwa,North Waziristan
5/23/2020,0,0,7,Local - Social Contact,Khyber Pakhtunkhwa,Dera Ismail Khan
5/23/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Tank
5/23/2020,0,0,1,Local - Social Contact,Khyber Pakhtunkhwa,South Waziristan
5/23/2020,669,12,145,Local - Social Contact,Sindh,Karachi
5/23/2020,15,1,2,Local - Social Contact,Sindh,Hyderabad
5/23/2020,1,0,0,Local - Social Contact,Sindh,Jamshoro
5/23/2020,1,0,0,Local - Social Contact,Sindh,Badin
5/23/2020,0,0,6,Local - Social Contact,Sindh,Shaheed Benazirabad
5/23/2020,0,0,4,Local - Social Contact,Sindh,Naushero Feroz
5/23/2020,0,0,0,Local - Social Contact,Sindh,Sujawal
5/23/2020,1,0,0,Local - Social Contact,Sindh,Thatta
5/23/2020,0,0,5,Local - Social Contact,Sindh,Sanghar
5/23/2020,0,0,0,Local - Social Contact,Sindh,Tando M. Khan
5/23/2020,0,0,1,Local - Social Contact,Sindh,Tando Allahyar
5/23/2020,5,0,0,Local - Social Contact,Sindh,Ghotki
5/23/2020,17,0,7,Local - Social Contact,Sindh,Sukkur
5/23/2020,15,0,0,Local - Social Contact,Sindh,Khairpur
5/23/2020,20,1,3,Local - Social Contact,Sindh,Larkana
5/23/2020,0,0,1,Local - Social Contact,Sindh,Dadu
5/23/2020,3,0,5,Local - Social Contact,Sindh,Kambar Shahdadkot
5/23/2020,0,0,8,Local - Social Contact,Sindh,Matiari
5/23/2020,0,0,2,Local - Social Contact,Sindh,Kashmore
5/23/2020,2,0,1,Local - Social Contact,Sindh,Mirpur Khas
5/23/2020,0,0,0,Local - Social Contact,Sindh,Umerkot
5/23/2020,1,0,0,Local - Social Contact,Sindh,Tharparkar
5/23/2020,8,0,0,Local - Social Contact,Sindh,Shikarpur
5/23/2020,2,0,12,Local - Social Contact,Sindh,Jacobabad
5/23/2020,2,0,0,Local - Social Contact,Sindh,Other
5/24/2020,49,2,0,Local - Social Contact,Islamabad Capital Territory,Islamabad
5/24/2020,0,3,1,Local - Social Contact,Gilgit-Baltistan,Gilgit
5/24/2020,1,0,0,Local - Social Contact,Gilgit-Baltistan,Ghizer
5/24/2020,0,0,7,Local - Social Contact,Gilgit-Baltistan,Astore
5/24/2020,42,2,10,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar
5/24/2020,2,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Charsadda
5/24/2020,8,2,4,Local - Social Contact,Khyber Pakhtunkhwa,Nowshera
5/24/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Khyber
5/24/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mohmand
5/24/2020,21,1,1,Local - Social Contact,Khyber Pakhtunkhwa,Mardan
5/24/2020,1,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Swabi
5/24/2020,18,0,17,Local - Social Contact,Khyber Pakhtunkhwa,Swat
5/24/2020,5,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Buner
5/24/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Lower
5/24/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Upper
5/24/2020,0,0,2,Local - Social Contact,Khyber Pakhtunkhwa,Shangla
5/24/2020,45,3,18,Local - Social Contact,Khyber Pakhtunkhwa,Malakand
5/24/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Chitral Lower
5/24/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Chitral Upper
5/24/2020,10,0,2,Local - Social Contact,Khyber Pakhtunkhwa,Bajaur
5/24/2020,7,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mansehra
5/24/2020,26,1,3,Local - Social Contact,Khyber Pakhtunkhwa,Abbottabad
5/24/2020,4,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Haripur
5/24/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Tor Ghar
5/24/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohistan Upper
5/24/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohistan Lower
5/24/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kolai Pllas
5/24/2020,5,0,4,Local - Social Contact,Khyber Pakhtunkhwa,Battagram
5/24/2020,3,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohat
5/24/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Hangu
5/24/2020,4,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Karak
5/24/2020,7,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kurram
5/24/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Orakzai
5/24/2020,0,0,4,Local - Social Contact,Khyber Pakhtunkhwa,Bannu
5/24/2020,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Lakki Marwat
5/24/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,North Waziristan
5/24/2020,5,0,2,Local - Social Contact,Khyber Pakhtunkhwa,Dera Ismail Khan
5/24/2020,0,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Tank
5/24/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,South Waziristan
5/24/2020,846,13,146,Local - Social Contact,Sindh,Karachi
5/25/2020,87,1,0,Local - Social Contact,Islamabad Capital Territory,Islamabad
5/25/2020,5,1,0,Local - Social Contact,Gilgit-Baltistan,Gilgit
5/25/2020,5,0,0,Local - Social Contact,Gilgit-Baltistan,Hunza
5/25/2020,1,0,0,Local - Social Contact,Gilgit-Baltistan,Ghanche
5/25/2020,0,0,2,Local - Social Contact,Gilgit-Baltistan,Diamer
5/25/2020,0,0,2,Local - Social Contact,Gilgit-Baltistan,Nagar
5/25/2020,0,0,1,Local - Social Contact,Gilgit-Baltistan,Astore
5/25/2020,71,5,17,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar
5/25/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Charsadda
5/25/2020,6,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Nowshera
5/25/2020,0,1,1,Local - Social Contact,Khyber Pakhtunkhwa,Khyber
5/25/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mohmand
5/25/2020,13,0,3,Local - Social Contact,Khyber Pakhtunkhwa,Mardan
5/25/2020,19,0,4,Local - Social Contact,Khyber Pakhtunkhwa,Swabi
5/25/2020,20,1,6,Local - Social Contact,Khyber Pakhtunkhwa,Swat
5/25/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Buner
5/25/2020,7,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Dir Lower
5/25/2020,4,0,13,Local - Social Contact,Khyber Pakhtunkhwa,Dir Upper
5/25/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Shangla
5/25/2020,12,2,3,Local - Social Contact,Khyber Pakhtunkhwa,Malakand
5/25/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Chitral Lower
5/25/2020,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Chitral Upper
5/25/2020,5,1,5,Local - Social Contact,Khyber Pakhtunkhwa,Bajaur
5/25/2020,2,0,2,Local - Social Contact,Khyber Pakhtunkhwa,Mansehra
5/25/2020,9,0,3,Local - Social Contact,Khyber Pakhtunkhwa,Abbottabad
5/25/2020,2,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Haripur
5/25/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Tor Ghar
5/25/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohistan Upper
5/25/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohistan Lower
